rmse,loss,tr_loss,params.ItemTraitFeatureWeightPriorVariance,params.ItemTraitVariance,params.UserTraitFeatureWeightPriorVariance,params.UserTraitVariance,params.iterationCount,params.traitCount,train_time,status,geo_mean,geo_mean_tr,dataset_size
8.7624,2.576925728233166,2.7202275032542897,0.25,1.0,1.75,1.0,5.0,27.0,4.218357563018799,ok,0.07600731234691714,0.06585976941003005,10000
8.7624,2.576925728233166,2.7202275032542897,1.0,0.25,1.5,0.5,5.0,27.0,4.435370445251465,ok,0.07600731234691714,0.06585976941003005,10000
8.7624,2.576925728233166,2.7202275032542897,0.75,0.0,1.75,0.0,5.0,27.0,4.224548578262329,ok,0.07600731234691714,0.06585976941003005,10000
8.7624,2.576925728233166,2.7202275032542897,0.75,0.0,1.75,0.0,5.0,27.0,4.356988906860352,ok,0.07600731234691714,0.06585976941003005,10000
8.6924,2.5839362038520743,2.725364504409684,0.5,0.0,1.75,1.0,10.0,28.0,8.579726696014404,ok,0.07547632833675619,0.06552231519191434,10000
8.6924,2.5839362038520743,2.725364504409684,0.25,1.0,0.75,1.0,10.0,28.0,8.555251359939575,ok,0.07547632833675619,0.06552231519191434,10000
8.6924,2.5839362038520743,2.725364504409684,0.25,0.5,1.75,1.0,10.0,28.0,8.565236330032349,ok,0.07547632833675619,0.06552231519191434,10000
8.6924,2.5839362038520743,2.725364504409684,0.5,0.5,1.75,0.75,10.0,28.0,8.522122383117676,ok,0.07547632833675619,0.06552231519191434,10000
8.6168,2.615262039122746,2.7364870834943513,1.0,0.75,0.75,0.5,25.0,29.0,21.72165036201477,ok,0.07314861838461456,0.0647975760153336,10000
8.6456,2.6223982861362596,2.7426152772405232,1.0,0.0,2.0,1.0,30.0,29.0,25.942015409469604,ok,0.07262846993645197,0.06440169816224511,10000
8.6248,2.6301050357825884,2.762273545106843,0.0,0.25,0.75,0.25,15.0,28.0,12.899633884429932,ok,0.07207089181866654,0.06314803512329448,10000
8.6732,2.6307130205864224,2.7793524361231943,0.25,1.0,1.75,1.0,5.0,26.0,4.356568813323975,ok,0.07202708712928411,0.06207869428409706,10000
8.6732,2.6307130205864224,2.7793524361231943,0.25,0.0,1.75,0.0,5.0,26.0,4.167502164840698,ok,0.07202708712928411,0.06207869428409706,10000
8.6816,2.6375829624011278,2.778982545062595,0.75,0.0,1.25,0.0,10.0,27.0,8.4938383102417,ok,0.07153396104484443,0.062101660885474835,10000
8.6816,2.6375829624011278,2.778982545062595,0.75,1.0,1.0,0.0,10.0,27.0,8.407116413116455,ok,0.07153396104484443,0.062101660885474835,10000
8.6816,2.6375829624011278,2.778982545062595,0.75,1.0,1.0,0.0,10.0,27.0,8.414770603179932,ok,0.07153396104484443,0.062101660885474835,10000
8.5996,2.6632744545165012,2.7900736825783112,0.0,0.75,1.25,0.5,20.0,28.0,17.09855842590332,ok,0.06971955405932538,0.061416688408323414,10000
8.5996,2.6632744545165012,2.7900736825783112,0.75,0.25,1.5,0.0,20.0,28.0,17.32733416557312,ok,0.06971955405932538,0.061416688408323414,10000
8.6996,2.677765626615072,2.8307079099904087,0.5,1.0,1.75,0.0,5.0,25.0,4.142867803573608,ok,0.06871652111683052,0.058971092664033185,10000
8.6996,2.677765626615072,2.8307079099904087,0.75,0.25,1.25,0.0,5.0,25.0,4.187553644180298,ok,0.06871652111683052,0.058971092664033185,10000
8.6996,2.677765626615072,2.8307079099904087,0.25,0.75,2.0,0.5,5.0,25.0,4.248705148696899,ok,0.06871652111683052,0.058971092664033185,10000
8.6996,2.677765626615072,2.8307079099904087,0.75,1.0,1.75,0.0,5.0,25.0,4.173294544219971,ok,0.06871652111683052,0.058971092664033185,10000
8.6092,2.73996507672315,2.886580054552238,0.5,1.0,0.75,1.0,10.0,26.0,8.460939168930054,ok,0.06457260194064594,0.05576660560806843,10000
8.6092,2.73996507672315,2.886580054552238,0.0,1.0,2.0,0.25,10.0,26.0,8.475367784500122,ok,0.06457260194064594,0.05576660560806843,10000
8.6192,2.784134707002331,2.9366303559430977,1.0,0.75,1.5,0.75,10.0,25.0,8.453813314437866,ok,0.061782525895387935,0.05304416789639096,10000
8.5992,2.797922472076401,2.953733425973994,0.5,0.5,1.75,0.5,5.0,23.0,4.075094699859619,ok,0.060936528551117024,0.05214466384494987,10000
8.5828,2.8136822769931515,2.9498016737791835,0.25,0.0,1.75,0.25,15.0,26.0,12.655050277709961,ok,0.05998370859816165,0.052350087313926257,10000
8.5692,2.842579260264564,2.975536513256688,1.0,0.25,0.75,0.75,20.0,26.0,16.872495651245117,ok,0.05827516513968146,0.05102005372468948,10000
8.5192,2.853831657729132,2.98589803070727,0.75,0.25,1.75,0.0,25.0,26.0,21.280049800872803,ok,0.0576231053174719,0.050494137895941,10000
8.58,2.8627580100891863,3.017267143900023,0.0,1.0,2.0,0.25,10.0,24.0,8.528997421264648,ok,0.05711103005759514,0.04893476747143142,10000
8.6016,2.8689023249704673,3.011254587004373,0.0,1.0,1.75,0.25,15.0,25.0,12.844895839691162,ok,0.05676119774625464,0.0492298768369169,10000
8.5528,2.921034358857823,3.060095756974766,0.25,0.0,1.25,0.5,25.0,25.0,21.079465627670288,ok,0.05387792935499545,0.046883205611099585,10000
8.5528,2.921034358857823,3.060095756974766,0.75,0.0,1.0,0.0,25.0,25.0,21.09620952606201,ok,0.05387792935499545,0.046883205611099585,10000
8.4716,2.930327911772849,3.08843102161613,0.25,0.75,1.0,1.0,10.0,23.0,8.19887661933899,ok,0.05337953149822871,0.045573402022733606,10000
8.4716,2.930327911772849,3.08843102161613,1.0,0.0,1.75,0.5,10.0,23.0,8.20742130279541,ok,0.05337953149822871,0.045573402022733606,10000
8.4716,2.930327911772849,3.08843102161613,0.25,0.0,1.75,1.0,10.0,23.0,8.329610824584961,ok,0.05337953149822871,0.045573402022733606,10000
8.5692,2.9541244877244606,3.0989784840796664,0.0,1.0,1.5,0.25,15.0,24.0,12.559076309204102,ok,0.05212427604813275,0.04509524438331021,10000
8.4624,2.9588347089575677,3.105476084340446,0.25,0.0,1.25,0.75,5.0,21.0,4.1304543018341064,ok,0.05187933648894277,0.04480318338698646,10000
8.5364,2.993646178542641,3.133822486788396,0.0,0.25,0.75,0.25,20.0,24.0,16.719890356063843,ok,0.050104413621068974,0.043551005532995506,10000
8.5364,2.993646178542641,3.133822486788396,0.25,0.25,0.75,0.75,20.0,24.0,16.582305669784546,ok,0.050104413621068974,0.043551005532995506,10000
8.432,3.0138868433131254,3.1639972847012463,0.75,0.0,1.0,0.0,15.0,23.0,12.348909139633179,ok,0.0491004615848148,0.0422564918088727,10000
8.5336,3.0187594467748977,3.1546756040486157,1.0,0.0,1.75,0.5,30.0,24.0,25.121591091156006,ok,0.048861796438235794,0.042652234961028865,10000
8.5336,3.0187594467748977,3.1546756040486157,0.0,0.5,1.5,0.75,30.0,24.0,25.084718704223633,ok,0.048861796438235794,0.042652234961028865,10000
8.3956,3.0888393525643085,3.2499321116918796,0.5,0.0,2.0,0.75,15.0,22.0,12.275804042816162,ok,0.0455547967910784,0.038776840236444156,10000
8.3956,3.0888393525643085,3.2499321116918796,0.5,0.5,1.75,0.75,15.0,22.0,12.624626874923706,ok,0.0455547967910784,0.038776840236444156,10000
8.3528,3.104499859139126,3.260888445764589,0.75,0.0,1.0,0.0,10.0,21.0,8.168062210083008,ok,0.04484694273972438,0.03835430715410807,10000
8.49,3.135320330050622,3.2849209451012404,0.0,0.5,1.25,0.25,5.0,19.0,3.9621129035949707,ok,0.04348582178250232,0.03744354507207025,10000
8.49,3.135320330050622,3.2849209451012404,0.75,0.0,1.0,0.0,5.0,19.0,3.9570112228393555,ok,0.04348582178250232,0.03744354507207025,10000
8.49,3.135320330050622,3.2849209451012404,0.0,0.25,2.0,0.25,5.0,19.0,3.9517662525177,ok,0.04348582178250232,0.03744354507207025,10000
8.348,3.1526929829214945,3.305834197948516,0.0,1.0,1.5,0.25,25.0,22.0,20.748820304870605,ok,0.04273688206702442,0.036668610194848364,10000
8.348,3.1526929829214945,3.305834197948516,1.0,1.0,1.25,0.25,25.0,22.0,20.614665508270264,ok,0.04273688206702442,0.036668610194848364,10000
8.3328,3.196784938266636,3.3551875540891274,0.0,0.75,1.75,0.5,10.0,20.0,8.194109678268433,ok,0.04089346787824662,0.03490282337359135,10000
8.4616,3.216969624914841,3.3685313921636815,0.0,0.5,0.75,0.25,5.0,18.0,3.940593719482422,ok,0.040076320716297416,0.03444017933846433,10000
8.3304,3.2227023613462227,3.374172125259003,0.0,1.0,0.75,0.25,20.0,21.0,16.327345371246338,ok,0.03984723101533382,0.034246458356885875,10000
8.2712,3.3292618871607957,3.4778475190646376,1.0,0.25,0.75,0.5,20.0,20.0,16.443065404891968,ok,0.03581953417069096,0.030873794816951263,10000
8.304,3.4697877288786474,3.6249932031094,0.75,1.0,1.75,0.75,10.0,18.0,7.976125478744507,ok,0.031123636609153654,0.026649278467970237,10000
8.3408,3.4886545206944457,3.645932176415071,0.0,1.0,1.25,0.25,5.0,15.0,3.9164445400238037,ok,0.030541938083997938,0.026097071437335376,10000
8.362,3.5752734322800097,3.7296586798754237,0.5,0.75,1.25,1.0,5.0,14.0,3.841036319732666,ok,0.0280077664996711,0.02400102647216074,10000
8.292,3.7006224364686635,3.8652114128830495,0.75,0.75,1.75,0.0,5.0,13.0,3.8181862831115723,ok,0.024708142434119555,0.020958491073622305,10000
8.2304,3.813749082491525,3.9473461258619005,1.0,0.0,1.75,0.25,20.0,17.0,16.20160722732544,ok,0.02206529906594195,0.019305869196381876,10000
8.2056,3.8467956430724213,3.9848497726484813,0.75,0.75,2.0,0.0,15.0,16.0,12.117704153060913,ok,0.021348033675173354,0.018595237626216697,10000
8.2056,3.8467956430724213,3.9848497726484813,0.0,0.75,1.25,1.0,15.0,16.0,11.842447996139526,ok,0.021348033675173354,0.018595237626216697,10000
8.2196,3.848115082600306,3.9794105885296274,0.0,0.25,1.25,1.0,25.0,17.0,20.105180740356445,ok,0.02131988481014605,0.018696656114277968,10000
8.3044,3.8984870011912616,4.054153526144121,0.5,0.5,1.25,0.75,5.0,12.0,3.7838516235351562,ok,0.020272560613939165,0.01735016042656501,10000
8.1564,3.9282785559023803,4.076264076538574,0.25,0.5,2.0,0.5,15.0,15.0,11.765798807144165,ok,0.019677517159678647,0.01697074878717968,10000
8.1852,3.9449579983710006,4.097434639598363,1.0,0.0,0.75,0.75,10.0,14.0,7.860615968704224,ok,0.01935202916935758,0.016615244866649812,10000
8.194,3.9648641472042305,4.0918553162242715,1.0,0.25,1.5,0.0,30.0,16.0,24.09901523590088,ok,0.018970613648278803,0.016708205779049225,10000
8.1188,4.083226143344563,4.255988504372499,0.5,0.5,0.75,1.0,10.0,13.0,7.808243274688721,ok,0.01685300763683236,0.014179067745356787,10000
8.3128,4.206472330160444,4.365278616026716,0.5,0.75,1.25,0.25,5.0,10.0,3.7473700046539307,ok,0.014898833910099272,0.012711113161997486,10000
8.3128,4.206472330160444,4.365278616026716,0.75,0.0,1.75,0.0,5.0,10.0,3.7463483810424805,ok,0.014898833910099272,0.012711113161997486,10000
8.0652,4.413579208143093,4.570684558561712,0.0,0.25,1.75,1.0,15.0,12.0,11.650569438934326,ok,0.012111750182207894,0.010350871514029166,10000
8.0748,4.52766102833959,4.672971547510873,0.75,0.5,0.75,0.75,25.0,12.0,19.591605186462402,ok,0.010805921280961315,0.00934446072087903,10000
8.0488,4.531976660531173,4.706026572928678,0.0,1.0,1.75,0.25,10.0,11.0,7.920247793197632,ok,0.010759387383038655,0.009040628587963463,10000
8.0844,4.710094474310165,4.876904115271215,1.0,0.75,2.0,1.0,20.0,11.0,15.639240503311157,ok,0.009003926902470602,0.007620569951688456,10000
