rmse,loss,tr_loss,params.ItemTraitFeatureWeightPriorVariance,params.ItemTraitVariance,params.UserTraitFeatureWeightPriorVariance,params.UserTraitVariance,params.iterationCount,params.traitCount,train_time,status,geo_mean,geo_mean_tr,dataset_size
2.17308,1.8107013155618088,1.8456610439402241,0.75,0.75,1.0,0.0,10.0,20.0,143.72402620315552,ok,0.1635394038465163,0.15792089372814558,100000
2.16976,1.811780000521614,1.846862408475139,0.75,0.0,1.75,0.25,10.0,19.0,142.89065098762512,ok,0.1633630914611066,0.15773128708325246,100000
2.16976,1.811780000521614,1.846862408475139,0.5,0.0,2.0,0.5,10.0,19.0,142.9289472103119,ok,0.1633630914611066,0.15773128708325246,100000
2.16244,1.8118384682471014,1.8474258407483821,0.25,1.0,0.75,0.5,10.0,14.0,136.96734476089478,ok,0.16335354027194116,0.15764244121727408,100000
2.1644,1.8123784852107574,1.8480236268786248,0.0,1.0,1.5,1.0,10.0,16.0,138.34401988983154,ok,0.16326535040327675,0.15754823291339096,100000
2.16344,1.8126516741251237,1.8481560934531969,1.0,1.0,1.0,0.75,10.0,17.0,140.37208938598633,ok,0.16322075421131643,0.1575273644208664,100000
2.1598,1.8128588766687175,1.8486484770783698,0.5,0.25,1.5,0.0,10.0,13.0,135.816579580307,ok,0.16318693795940425,0.15744981961857105,100000
2.15452,1.8130049458115687,1.8485385580212852,0.75,1.0,0.75,0.0,10.0,12.0,134.9522876739502,ok,0.16316310312406138,0.15746712730548654,100000
2.15452,1.8130049458115687,1.8485385580212852,0.5,0.75,1.75,0.0,10.0,12.0,134.67050194740295,ok,0.16316310312406138,0.15746712730548654,100000
2.15876,1.8149415653584149,1.8489276593912956,0.25,0.5,1.5,0.75,10.0,11.0,133.8823049068451,ok,0.16284742404302938,0.15740586854922625,100000
2.20076,1.822334829354753,1.8617858140028194,0.25,1.0,1.25,1.0,15.0,29.0,229.7390456199646,ok,0.16164788974672725,0.15539487608738847,100000
2.20076,1.822334829354753,1.8617858140028194,0.75,0.0,1.5,1.0,15.0,29.0,229.71641397476196,ok,0.16164788974672725,0.15539487608738847,100000
2.18612,1.824137473511096,1.8637645160163268,0.75,0.25,1.5,1.0,15.0,28.0,228.76621961593628,ok,0.16135675860465262,0.15508769993844077,100000
2.16156,1.827121319992698,1.867509697810681,0.75,0.75,1.0,1.0,15.0,25.0,224.3059368133545,ok,0.16087601240132832,0.154507954611569,100000
2.16156,1.827121319992698,1.867509697810681,0.0,1.0,0.75,1.0,15.0,25.0,224.56383299827576,ok,0.16087601240132832,0.154507954611569,100000
2.15328,1.827852736585736,1.8684701386551814,0.75,0.0,1.5,0.75,15.0,24.0,224.08229422569275,ok,0.16075838803788556,0.15435963010102072,100000
2.14456,1.8292270981016785,1.8701193318107803,0.75,0.25,1.5,0.0,15.0,23.0,220.78671717643738,ok,0.16053759965228487,0.15410527105680602,100000
2.14456,1.8292270981016785,1.8701193318107803,0.75,1.0,0.75,0.75,15.0,23.0,220.11546158790588,ok,0.16053759965228487,0.15410527105680602,100000
2.13536,1.8334837905640868,1.8751810239835336,0.5,1.0,1.75,1.0,15.0,19.0,214.28655767440796,ok,0.1598556928253836,0.15332720843048073,100000
2.13536,1.8334837905640868,1.8751810239835336,0.75,0.25,1.5,1.0,15.0,19.0,214.7840461730957,ok,0.1598556928253836,0.15332720843048073,100000
2.1318,1.8338640925713203,1.8759254821711433,1.0,0.75,1.0,0.0,15.0,18.0,212.1756570339203,ok,0.15979491094300288,0.15321310521258855,100000
2.12408,1.834470775054922,1.8768152977663306,0.5,0.25,0.75,0.75,15.0,17.0,210.55934834480286,ok,0.15969799557096695,0.1530768344391043,100000
2.12524,1.8349123549400213,1.877049063602687,1.0,0.25,1.25,0.75,15.0,16.0,209.15503215789795,ok,0.15962749171611987,0.15304105448710298,100000
2.15184,1.8367725153697059,1.8795678105011815,0.75,0.0,2.0,0.5,20.0,25.0,300.4967703819275,ok,0.15933083497264833,0.1526560678512511,100000
2.15184,1.8367725153697059,1.8795678105011815,0.5,0.5,2.0,0.75,20.0,25.0,300.1869626045227,ok,0.15933083497264833,0.1526560678512511,100000
2.18336,1.8368717123591394,1.8793999802674632,0.75,1.0,0.75,1.0,30.0,30.0,462.79759669303894,ok,0.1593150306173803,0.15268169030484813,100000
2.17808,1.8378212169109203,1.8808808467265952,1.0,1.0,1.25,0.0,30.0,29.0,459.00286412239075,ok,0.15916383206385892,0.1524557564409814,100000
2.17808,1.8378212169109203,1.8808808467265952,0.0,0.5,1.25,0.75,30.0,29.0,461.7945878505707,ok,0.15916383206385892,0.1524557564409814,100000
2.16532,1.838021722643475,1.881070214071505,0.75,1.0,1.75,0.75,25.0,28.0,380.1498374938965,ok,0.15913192200229678,0.15242688903252644,100000
2.16532,1.838021722643475,1.881070214071505,0.75,1.0,1.25,0.25,25.0,28.0,382.19089365005493,ok,0.15913192200229678,0.15242688903252644,100000
2.13092,1.8400716574336888,1.8840061980421845,0.75,1.0,1.25,0.5,20.0,22.0,291.94819021224976,ok,0.15880604606547796,0.1519800224471914,100000
2.14652,1.841607172623656,1.8857525716850052,0.0,1.0,1.25,0.5,25.0,25.0,373.74952483177185,ok,0.1585623840906932,0.15171484016282683,100000
2.1608,1.8416606041405688,1.8860594905005585,0.5,1.0,0.75,0.75,30.0,27.0,455.16842818260193,ok,0.15855391208832392,0.15166828316875638,100000
2.1316,1.841701678713742,1.8859826337502121,0.25,0.25,1.5,0.25,20.0,21.0,290.42526936531067,ok,0.1585473996878079,0.15167994034809207,100000
2.14324,1.8421992531053344,1.8866423582329612,0.5,0.5,1.5,0.0,25.0,24.0,372.38623309135437,ok,0.15846853018521925,0.15157990637896,100000
2.13468,1.8438557046869584,1.8884978982692013,0.75,0.0,2.0,1.0,25.0,23.0,367.1090052127838,ok,0.15820625202326502,0.1512989045796535,100000
2.13468,1.8438557046869584,1.8884978982692013,0.25,0.5,0.75,0.0,25.0,23.0,366.6726701259613,ok,0.15820625202326502,0.1512989045796535,100000
2.13032,1.8439908293635754,1.8886625288281007,1.0,0.25,1.75,0.75,20.0,19.0,286.97976064682007,ok,0.15818487589887506,0.151273998206663,100000
2.14504,1.84437366091613,1.8894926303926554,0.5,0.5,2.0,0.5,30.0,25.0,450.28413009643555,ok,0.15812432932755244,0.15114847752873847,100000
2.12012,1.844887778966042,1.8897671564693221,0.25,1.0,1.25,0.25,20.0,18.0,282.3987877368927,ok,0.1580430556496375,0.15110698902530695,100000
2.14524,1.8450242025208559,1.8903698930454875,0.5,1.0,1.25,0.75,30.0,24.0,449.9639449119568,ok,0.15802149632480544,0.1510159387585267,100000
2.11364,1.8470873068568738,1.8915135991438494,0.75,0.0,1.25,1.0,20.0,16.0,277.01124572753906,ok,0.1576958175607071,0.1508433196400044,100000
2.11076,1.8503977104807072,1.8917408212338276,0.75,1.0,2.0,0.0,20.0,11.0,268.9868884086609,ok,0.157174643878366,0.15080904859937272,100000
2.12068,1.8511019504728023,1.8972783243168658,0.25,1.0,0.75,0.75,25.0,18.0,353.1069903373718,ok,0.15706399417494976,0.14997625096560624,100000
2.11748,1.851265849068103,1.8909827213586934,0.0,0.75,1.75,0.0,20.0,10.0,267.53756308555603,ok,0.1570382537164023,0.15092342026738104,100000
2.11872,1.8524121798733548,1.8982707282412592,0.75,0.25,1.75,0.5,25.0,17.0,351.68667244911194,ok,0.15685833906911725,0.14982748777437888,100000
